6HT0J,Holding a cup/glass/bottle of something|Closing a book|Opening a book|Smiling at a book|Watching/Reading/Looking at a book|Putting a cup/glass/bottle somewhere|Putting a cup/glass/bottle somewhere|Holding a book|Putting a book somewhere|Taking a book from somewhere|Holding a cup/glass/bottle of something|Putting something on a shelf|Someone is smiling|Sitting in a chair,937
6X6Y0,Someone is smiling|Someone is standing up from somewhere|Working at a table,944
WKPQ3,Opening a closet/cabinet|Talking on a phone/camera|Putting something on a shelf|Turning on a light|Throwing a towel/s somewhere|Closing a closet/cabinet|Closing a door|Opening a door,770
OT35M,Holding a phone/camera|Putting a towel/s somewhere|Throwing something on the floor|Taking a picture of something|Someone is smiling|Holding a blanket|Throwing a blanket somewhere|Putting a blanket somewhere|Playing with a phone/camera|Someone is undressing|Taking a phone/camera from somewhere|Holding a towel/s|Throwing a towel/s somewhere|Throwing clothes somewhere,208
7R44Z,Holding a vacuum|Taking a vacuum from somewhere|Someone is sneezing|Holding some clothes|Holding some clothes|Putting clothes somewhere|Taking some clothes from somewhere|Washing some clothes|Walking through a doorway,983
W0QSB,Putting a dish/es somewhere|Someone is cooking something|Holding a dish|Taking a dish/es from somewhere|Wash a dish/dishes,1019
UMTLM,Closing a door|Washing their hands,314
UPT25,Lying on a sofa/couch|Sitting on sofa/couch|Someone is going from standing to sitting|Putting something on a table|Working/Playing on a laptop|Holding a laptop|Opening a laptop|Watching a laptop or something on a laptop|Someone is laughing|Sitting in a chair|Taking a laptop from somewhere,723
C83CH,Watching something/someone/themselves in a mirror|Someone is undressing|Putting something on a table|Someone is dressing|Putting clothes somewhere|Holding some clothes|Throwing clothes somewhere,240
KWJ5O,Putting a dish/es somewhere|Watching/Looking outside of a window|Holding a sandwich|Someone is standing up from somewhere|Holding a dish|Taking a dish/es from somewhere|Eating a sandwich|Someone is eating something|Holding some food|Putting a sandwich somewhere|Sitting in a chair,1034
5NG6Q,Holding a towel/s|Washing something with a towel|Putting something on a table|Taking a dish/es from somewhere|Putting a dish/es somewhere|Pouring something into a cup/glass/bottle|Working at a table|Wash a dish/dishes|Holding a dish|Someone is cooking something|Tidying up a table|Someone is cooking something|Tidying up a table,918
9LRJZ,Holding a pillow|Opening a box|Someone is laughing|Someone is smiling|Holding a box|Holding a book|Holding a bag,1162
6OQYV,Holding some clothes|Putting clothes somewhere|Taking some clothes from somewhere|Washing some clothes|Closing a closet/cabinet|Putting a blanket somewhere|Holding a blanket|Throwing a blanket somewhere|Closing a door|Grasping onto a doorknob|Someone is running somewhere|Turning off a light|Walking through a doorway|Opening a closet/cabinet|Opening a door|Fixing a door,465
LKH9A,Putting a book somewhere|Watching/Reading/Looking at a book|Someone is standing up from somewhere|Grasping onto a doorknob|Holding a book|Someone is holding a paper/notebook|Tidying a shelf or something on a shelf|Taking a book from somewhere|Taking something from a box|Walking through a doorway|Throwing a book somewhere|Throwing something on the floor|Opening a book|Closing a closet/cabinet|Putting their paper/notebook somewhere|Someone is going from standing to sitting|Turning on a light|Sitting in a chair|Closing a book|Turning off a light|Closing a door,992
FOP0L,Watching television|Holding a cup/glass/bottle of something|Drinking from a cup/glass/bottle,295
SUE5L,Drinking from a cup/glass/bottle|Holding a towel/s|Sitting in a chair|Someone is standing up from somewhere|Holding a cup/glass/bottle of something|Holding a cup/glass/bottle of something|Taking a towel/s from somewhere|Someone is going from standing to sitting|Holding a blanket|Holding a dish|Taking some clothes from somewhere|Holding some clothes|Putting clothes somewhere|Someone is running somewhere,943
QQGU3,Holding a box|Taking a box from somewhere|Holding a dish|Sitting on the floor|Opening a door|Opening a box|Opening a closet/cabinet|Putting a dish/es somewhere|Taking a dish/es from somewhere|Putting some food somewhere|Holding some food|Tidying a shelf or something on a shelf|Taking food from somewhere|Grasping onto a doorknob|Putting something on a shelf|Taking something from a box,542
DK9PH,Opening a bag|Holding a bag|Putting groceries somewhere|Putting something on a shelf|Taking a bag from somewhere|Putting some food somewhere|Taking food from somewhere|Putting a book somewhere|Holding some food|Someone is standing up from somewhere|Tidying up a closet/cabinet|Tidying a shelf or something on a shelf|Throwing something on the floor,186
IQA16,Putting groceries somewhere|Opening a bag|Turning off a light|Putting something on a table|Holding a bag|Someone is smiling|Taking food from somewhere|Holding some food|Putting some food somewhere,936
JP5NM,Holding a sandwich|Holding a blanket|Someone is undressing|Taking some clothes from somewhere|Someone is standing up from somewhere|Putting a blanket somewhere|Putting some food somewhere|Someone is eating something|Holding a towel/s|Eating a sandwich|Throwing clothes somewhere|Taking food from somewhere|Snuggling with a blanket|Taking a blanket from somewhere|Holding some clothes|Taking a sandwich from somewhere|Holding some food|Putting clothes somewhere,0
PJDUN,Lying on a bed|Someone is awakening in bed|Someone is awakening somewhere|Tidying a shelf or something on a shelf|Someone is standing up from somewhere|Putting a book somewhere|Holding a book|Taking a book from somewhere|Sitting in a chair|Working at a table|Opening a book|Closing a book|Putting something on a table|Taking paper/notebook from somewhere|Working on paper/notebook|Someone is holding a paper/notebook|Someone is going from standing to sitting|Watching/Reading/Looking at a book|Sitting at a table,930
82QZP,Putting a picture somewhere|Reaching for and grabbing a picture|Holding a picture|Sitting on the floor|Someone is smiling|Watching/looking at a picture,963
NDDHA,Taking a towel/s from somewhere|Taking shoes from somewhere|Someone is running somewhere|Putting on shoe/shoes|Someone is dressing|Putting clothes somewhere|Washing some clothes|Putting a towel/s somewhere|Holding a towel/s|Holding a shoe/shoes|Putting shoes somewhere,779
C1DK7,Closing a laptop|Closing a door|Holding a phone/camera|Working/Playing on a laptop|Opening a door|Someone is standing up from somewhere|Sitting at a table|Grasping onto a doorknob|Someone is running somewhere|Sitting in a chair|Putting a phone/camera somewhere|Playing with a phone/camera|Working at a table|Watching a laptop or something on a laptop|Putting something on a table|Walking through a doorway,657
T06AT,Holding a pillow|Opening a door|Someone is smiling|Holding a towel/s|Holding a blanket|Taking a pillow from somewhere|Walking through a doorway|Someone is laughing|Someone is running somewhere|Grasping onto a doorknob,927
3LIGG,Holding a broom|Someone is smiling|Someone is laughing|Taking a broom from somewhere|Putting a broom somewhere|Walking through a doorway,474
WPU76,Tidying something on the floor|Taking a cup/glass/bottle from somewhere|Tidying some clothes|Putting a towel/s somewhere|Holding a cup/glass/bottle of something|Holding a dish|Someone is running somewhere|Holding some clothes|Putting a dish/es somewhere|Taking a dish/es from somewhere|Someone is dressing|Throwing clothes somewhere|Walking through a doorway|Tidying up a table|Taking some clothes from somewhere|Holding a blanket|Putting a blanket somewhere|Putting a cup/glass/bottle somewhere|Tidying up a blanket/s|Putting clothes somewhere,1214
DYWLL,Sitting in a chair|Smiling at a book|Watching/Reading/Looking at a book|Someone is laughing|Someone is holding a paper/notebook|Someone is holding a paper/notebook|Someone is eating something|Someone is smiling|Someone is smiling|Someone is smiling|Holding a book,931
LXEPT,Taking paper/notebook from somewhere|Putting something on a table|Someone is going from standing to sitting|Sitting in a chair|Putting a book somewhere|Someone is holding a paper/notebook|Taking a bag from somewhere|Holding a bag|Watching/Reading/Looking at a book|Throwing something on the floor|Throwing a bag somewhere|Sitting at a table|Holding a book|Opening a bag|Working on paper/notebook|Putting a bag somewhere|Working at a table|Putting their paper/notebook somewhere|Taking a book from somewhere|Opening a book,932
WTIQ3,Tidying up with a broom|Tidying something on the floor|Putting groceries somewhere|Walking through a doorway|Holding a broom|Throwing something on the floor|Holding a bag|Putting a broom somewhere|Throwing a bag somewhere|Taking a broom from somewhere|Putting a bag somewhere,993
2AIP4,Turning off a light|Taking/consuming some medicine|Someone is standing up from somewhere|Taking/consuming some medicine|Sitting at a table|Putting something on a table|Taking a cup/glass/bottle from somewhere|Holding a cup/glass/bottle of something|Pouring something into a cup/glass/bottle|Putting a cup/glass/bottle somewhere|Sitting on a table|Someone is going from standing to sitting|Holding some medicine|Holding some medicine|Sitting in a chair|Drinking from a cup/glass/bottle,0
1HYO4,Holding a broom|Holding a phone/camera|Talking on a phone/camera|Playing with a phone/camera|Taking a phone/camera from somewhere,978
30I35,Drinking from a cup/glass/bottle|Pouring something into a cup/glass/bottle|Taking a cup/glass/bottle from somewhere|Holding a dish|Holding a phone/camera|Taking a phone/camera from somewhere|Putting a cup/glass/bottle somewhere|Putting something on a table|Holding a cup/glass/bottle of something|Taking a phone/camera from somewhere|Putting a cup/glass/bottle somewhere|Playing with a phone/camera|Putting something on a table,571
BPZ55,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Tidying up a closet/cabinet|Sitting on the floor|Tidying something on the floor|Tidying a shelf or something on a shelf|Holding a dish,925
1E1EN,Putting clothes somewhere|Putting a box somewhere|Someone is standing up from somewhere|Throwing a blanket somewhere|Throwing a blanket somewhere|Throwing something on the floor|Taking a box from somewhere|Holding some clothes|Putting some food somewhere|Taking food from somewhere|Tidying something on the floor|Holding a bag|Holding a blanket|Putting a blanket somewhere|Putting a blanket somewhere|Taking a cup/glass/bottle from somewhere|Putting a cup/glass/bottle somewhere|Tidying some clothes|Tidying up a towel/s|Taking some clothes from somewhere|Holding a cup/glass/bottle of something|Taking a towel/s from somewhere|Drinking from a cup/glass/bottle|Holding a box|Throwing clothes somewhere|Throwing clothes somewhere|Throwing clothes somewhere|Tidying up a blanket/s,945
FJYZH,Holding a book|Someone is eating something|Putting their paper/notebook somewhere|Watching/Reading/Looking at a book|Closing a book|Someone is holding a paper/notebook|Taking food from somewhere|Smiling at a book|Holding some food|Putting some food somewhere|Someone is smiling|Someone is laughing|Putting a book somewhere,296
Y50QF,Holding a cup/glass/bottle of something|Opening a box|Someone is standing up from somewhere|Sitting in a chair|Pouring something into a cup/glass/bottle|Someone is eating something|Sitting at a table|Someone is going from standing to sitting|Putting some food somewhere|Taking a cup/glass/bottle from somewhere|Taking food from somewhere|Putting something on a table|Putting a cup/glass/bottle somewhere,0
ECW3E,Holding a laptop|Watching a laptop or something on a laptop|Fixing their hair|Opening a door|Opening a closet/cabinet|Working/Playing on a laptop|Opening a laptop|Taking a laptop from somewhere,0
L39A4,Working on paper/notebook|Opening a book|Someone is going from standing to sitting|Someone is running somewhere|Throwing something on the floor|Walking through a doorway|Putting their paper/notebook somewhere|Putting a book somewhere|Someone is holding a paper/notebook|Someone is standing up from somewhere|Holding a book|Closing a book|Sitting on the floor|Throwing a book somewhere|Taking a book from somewhere|Smiling at a book|Watching/Reading/Looking at a book|Someone is laughing|Taking paper/notebook from somewhere|Someone is smiling,562
